Gene.symbol	Gene.ID	adj.P.Val	logFC
NA	NA	0.112283011593662	-0.603540431611109
NA	NA	0.112283011593662	-0.939521584222222
NA	NA	0.112353969222527	-0.676700903944446
NA	NA	0.112420394364782	-0.747492550944445
NA	NA	0.112420394364782	0.637843547277779
NA	NA	0.112425605554196	0.506175142166668
AKT1	207	0.112425605554196	0.782460522777778
NA	NA	0.112493913544856	0.481318911166666
NA	NA	0.112547912411746	0.589428192222223
NA	NA	0.112633975686105	1.27930129405556
RPSAP52	204010	0.112633975686105	-0.424211235055555
NA	NA	0.112633975686105	-0.864370857666668
POU3F1	5453	0.112685115684673	0.846025333833335
NA	NA	0.11274762231088	-0.887364154333334
NA	NA	0.112766570008828	-0.4368654775
NA	NA	0.11277430813858	0.524586493388889
NA	NA	0.112834562122117	-1.02633952611111
NA	NA	0.112885554214557	-0.8290700615
NA	NA	0.113020503295513	1.88717617966667
NA	NA	0.113020806040482	0.919222725055558
NA	NA	0.113245236139743	1.39511012255556
		0.113245236139743	-0.740026117222223
NA	NA	0.113289893794319	-1.15220640466667
NA	NA	0.113449546755581	-0.634667497722223
NA	NA	0.113508872959453	0.608131807055554
NA	NA	0.113508872959453	-0.579180559277775
NA	NA	0.113508872959453	0.812800964388889
NA	NA	0.113508872959453	0.528924167388888
NA	NA	0.113508872959453	0.889787611888889
NA	NA	0.113508872959453	-0.763336418722222
NA	NA	0.113508872959453	-0.911264306388887
NA	NA	0.113508872959453	-0.724411693666669
NA	NA	0.113529709161603	-1.07756307444444
NA	NA	0.113545857924088	-1.06263506688889
NA	NA	0.113545857924088	0.775030731111112
NA	NA	0.113545857924088	-0.67774378861111
		0.113545857924088	-0.381310319888889
NA	NA	0.113545857924088	-0.420879191666664
NA	NA	0.113545857924088	0.703692482333334
NA	NA	0.113545857924088	0.593074088888892
PRKACB	5567	0.113545857924088	-0.99730707577778
NA	NA	0.113545857924088	-0.839303290833334
NA	NA	0.113545857924088	-1.47304646272222
NA	NA	0.113545857924088	0.552091707777778
NA	NA	0.113545857924088	0.544409560500002
NA	NA	0.113545857924088	0.468294906055556
NA	NA	0.113545857924088	-0.660386821555556
NA	NA	0.113545857924088	0.79795974811111
NA	NA	0.113545857924088	-1.00408842222222
NA	NA	0.113545857924088	-0.523450866388887
NA	NA	0.113725679579174	0.427313731944445
NA	NA	0.113725679579174	-0.923967978444444
NA	NA	0.113725679579174	1.08516163711111
NA	NA	0.11380319732863	-1.4430563985
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	100289574///440248///400322///283755///8924	0.113837072532538	-0.79281296738889
NA	NA	0.113837072532538	0.867174690111112
NA	NA	0.113837072532538	1.70215389438889
NA	NA	0.113837072532538	0.588991971888889
NA	NA	0.113837072532538	0.903047937222222
SCFV///IGHM///SCFV///IGHV3-30	652070///3507///652070///28439	0.113837072532538	2.99634942927778
NA	NA	0.113837072532538	-0.897003236111113
HDGF	3068	0.113962315006681	0.69531457916667
NA	NA	0.113962315006681	0.573784488222221
NA	NA	0.113962315006681	0.441949551000002
NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	101929780///101060226///100288142///100132406///728841///400818///284565///200030///149013///84224///55672///25832	0.113962315006681	-0.958726932388888
NA	NA	0.113962315006681	-0.424520592222223
RBM14	10432	0.113962315006681	-1.42424685033333
NA	NA	0.113962315006681	0.953659933111109
NA	NA	0.113962315006681	-1.84282717627778
DUSP5P1	574029	0.113962315006681	0.796221041000001
		0.113990216733261	0.780121364722222
NA	NA	0.113990216733261	-0.527344970055556
GFRA1	2674	0.113996874330914	0.498040286499998
CRABP2	1382	0.113997419929321	-0.386150329166666
NA	NA	0.113997419929321	-0.683857987444444
BUB1B-PAK6///PAK6	106821730///56924	0.11406949409432	0.672158155611111
NA	NA	0.11406949409432	-1.12386497161111
NA	NA	0.11406949409432	-0.629121510499999
NA	NA	0.11408460201713	-0.448898576722225
NA	NA	0.114086872799899	-1.05577255016667
NA	NA	0.114125232988344	0.681959772555553
FAM131C	348487	0.114147320307012	0.661319481222222
NA	NA	0.114183005916865	0.509272148499996
		0.11422935254496	0.415166498666668
NA	NA	0.11422935254496	-0.681639765500001
NA	NA	0.114530843780127	0.508219221500001
NA	NA	0.114558167223881	-0.28043310166667
ST3GAL4	6484	0.114584710367552	0.879160798444445
NA	NA	0.114584710367552	0.58550156788889
DNAJC16	23341	0.114646988065224	0.592336502722222
ATG13	9776	0.114706547218084	0.492241255388889
NA	NA	0.114706547218084	-0.424869492277777
NA	NA	0.114741412356568	-1.302575937
NA	NA	0.114885699960437	0.513100223222222
NA	NA	0.115027444884472	-0.341714661111109
NA	NA	0.115050247088684	-0.840569649888891
NA	NA	0.11510058594569	-0.263403886
NA	NA	0.115239259939751	1.23832834616667
NA	NA	0.115240464542612	-0.856051782166663
NA	NA	0.115240464542612	-1.23508201594445
NA	NA	0.115358622798639	-0.982531155333333
NA	NA	0.115430284857684	0.961618931388887
NA	NA	0.115503834182478	1.55801729194445
C11orf63	79864	0.115535379416444	-0.999062488666667
NA	NA	0.115652774897549	1.06143719172222
		0.115695183637911	0.672316276277779
NA	NA	0.115695183637911	0.743875122000001
NA	NA	0.115695183637911	1.36968564488889
UNC45A	55898	0.115818931601562	-0.573229853055556
NA	NA	0.115818931601562	0.638083497833333
NA	NA	0.115832049659589	0.808987858777777
DEDD	9191	0.115832049659589	0.805265546666663
ANKRD10	55608	0.115832049659589	-0.615735770166669
NA	NA	0.115832049659589	0.411924574666668
NA	NA	0.115852673863108	1.73914237094444
NA	NA	0.115852673863108	2.266704623
BCL2L2-PABPN1///BCL2L2	100529063///599	0.115874337875803	-0.551071998055557
NA	NA	0.116129272508987	0.778668115555556
GPATCH3	63906	0.116190983854543	0.543520068833335
C15orf53	400359	0.116190983854543	-0.580043316111113
NA	NA	0.116190983854543	-0.344720464888889
NA	NA	0.116190983854543	-0.361836722444445
NA	NA	0.116190983854543	-1.53839786522222
NA	NA	0.116190983854543	1.62205619122222
ADK	132	0.116190983854543	1.05811320644445
NA	NA	0.116200967976647	1.78131573494444
NA	NA	0.116425835437692	-0.499371558888888
NA	NA	0.116425835437692	-0.278873966111114
KNSTRN	90417	0.116493090845092	1.35980621755556
NA	NA	0.116553282459861	-0.3506924255
NA	NA	0.116553282459861	-0.435223892666667
NA	NA	0.116553282459861	-0.971981661277776
NA	NA	0.116618218802531	-0.498109619944445
NA	NA	0.116618218802531	-1.18102744744445
NA	NA	0.116649967274149	0.798461432888889
NA	NA	0.116649967274149	-0.640833491888889
		0.116740930223028	-0.375587317555554
VCAM1	7412	0.116740930223028	1.15213148888889
NA	NA	0.116774343096287	-1.17945901466667
NA	NA	0.116926638094327	0.670355074888889
C1S	716	0.116926638094327	0.618524823777778
NA	NA	0.116926638094327	-0.382287226277777
DCT	1638	0.11702969593285	-0.327771846055554
NA	NA	0.11702969593285	1.90404871655555
		0.11702969593285	-0.829145353444444
NA	NA	0.117258419233004	0.593067479055557
NA	NA	0.117258419233004	0.705924319444446
FBXO3	26273	0.117424833753818	-0.740932887555555
NA	NA	0.117428948652521	-1.34073085455555
NA	NA	0.117428948652521	0.871202655833335
WDR78	79819	0.117428948652521	-0.553488212888888
NA	NA	0.117428948652521	0.437429982999999
		0.117439431031573	-0.852703489055554
NA	NA	0.117439431031573	-1.43903785955555
NA	NA	0.117439431031573	1.780365013
NA	NA	0.117439431031573	-0.396443383333338
		0.117513825153653	-0.528028283444444
DUT	1854	0.117610997101648	-0.637600279944441
TICRR	90381	0.117617565182179	1.5704595245
NFIA	4774	0.117617565182179	-2.02895491583334
NA	NA	0.117617565182179	0.49428335738889
		0.117617565182179	-0.379208133777777
NA	NA	0.117637808692839	0.722151393833335
NA	NA	0.117657274427772	-0.606726823000002
NA	NA	0.117672786849529	0.706551364499999
NA	NA	0.117672786849529	-1.17120039677777
NA	NA	0.117672786849529	-0.6178893155
NA	NA	0.117672786849529	-0.837225375666665
NA	NA	0.117784882172932	-1.1200133055
NA	NA	0.117843292711888	0.794673165777779
NA	NA	0.117843292711888	1.49922271961111
NA	NA	0.117843292711888	2.06401087322222
NA	NA	0.117843292711888	1.01246862388889
NA	NA	0.117905858120035	-2.09334499161111
POLD3	10714	0.117952392695315	1.01480278905556
NA	NA	0.118185623244341	-1.24766017066667
SKA3	221150	0.118185623244341	1.826791897
METTL3///METTL3	56339///56339	0.118244346944696	-0.773999402777774
NA	NA	0.118244346944696	-0.476420307055556
NA	NA	0.118295191265845	-0.585565377666667
NA	NA	0.11829574675797	-0.814946668166664
NA	NA	0.118355298309589	-0.615604394
NA	NA	0.118369667935452	-0.539667530833334
NA	NA	0.118369667935452	0.5910783125
FAM60A	58516	0.118408759811462	1.33689847511111
NA	NA	0.118408759811462	0.613351064277778
IRS2	8660	0.118409173316805	1.02209573066667
NA	NA	0.11845849297212	0.867470808666668
OK/SW-CL.58	100131766	0.118488003399487	-1.12036740372222
NA	NA	0.118505126206704	-0.918513383611109
NA	NA	0.118505126206704	-0.811044321388888
NA	NA	0.118517900154116	2.61409065216667
NA	NA	0.118702808368942	-0.902474802555558
NA	NA	0.11872025526488	-0.705362796833334
NA	NA	0.118753186751977	-0.708940493444447
OAS3	4940	0.118753186751977	1.03752544844445
CYP17A1	1586	0.118754401488575	-0.469602842333333
NA	NA	0.118754401488575	-0.610813845666666
NA	NA	0.118754401488575	0.734676010611111
NA	NA	0.118794443666909	1.33513968038889
SLAIN1	122060	0.118890848174979	-1.34215436133333
RUSC1-AS1	284618	0.119013360280841	0.495452322555555
NA	NA	0.119013360280841	-0.971393350055553
NA	NA	0.119013360280841	-0.262423418111111
NA	NA	0.119185360066664	0.546487051388889
NA	NA	0.119247452499717	0.551562540666667
NA	NA	0.119321720579608	1.06463821755556
SNAPC1	6617	0.119461097564751	0.704235976222221
NA	NA	0.119466463220329	0.446162713388892
NA	NA	0.119466463220329	0.742751269777776
NA	NA	0.119466463220329	0.555570086888892
NA	NA	0.119466463220329	0.689334623555557
NA	NA	0.119466463220329	-0.889079945722222
NA	NA	0.119466463220329	0.672138015333333
NA	NA	0.119563666646895	0.7848779195
NA	NA	0.119818985307689	-0.601420773777776
MSRB2	22921	0.11982325618688	-0.564791446888884
NA	NA	0.11982325618688	-0.682962586722223
NA	NA	0.11982325618688	-0.853300422444445
NA	NA	0.11982325618688	0.794657811111112
MAP3K12	7786	0.120149749771481	-0.696651163722223
		0.120175711536008	-0.432134724999999
NA	NA	0.120175711536008	1.39334555577778
NA	NA	0.120175711536008	0.935218929388888
NA	NA	0.120175711536008	-0.725101637333333
SNORD115-44///SNORD115-43///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-36///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-9///SNORD115-7///SNORD115-5///SNORD115-3///SNORD115-2///SNORD115-1///SNRPN	100033818///100033817///100033815///100033814///100033813///100033810///100033803///100033802///100033801///100033799///100033460///100033458///100033456///100033455///100033454///100033450///100033449///100033448///100033446///100033444///100033442///100033440///100033437///338433///6638	0.120175711536008	-0.685580811055555
NA	NA	0.120175711536008	-0.631235937333334
MTMR9LP	339483	0.120175711536008	-0.581662124944446
NA	NA	0.120175711536008	2.0056259795
OR5M9	390162	0.120199807120381	0.551174440555556
NA	NA	0.12020699217866	0.828273184277782
NA	NA	0.120367509065758	1.04503501238889
NA	NA	0.120367509065758	0.5347736765
NA	NA	0.120394780717104	-0.467289374555558
TOX4	9878	0.120562187493952	0.573434279666666
NA	NA	0.120562187493952	-0.413147271666667
		0.120562187493952	0.868911182666667
NA	NA	0.120562187493952	-0.908712869333333
NA	NA	0.120566616358087	-1.56650626644444
NA	NA	0.120624090419231	-0.82758743522222
CTPS1	1503	0.120624090419231	0.731201125611109
NA	NA	0.120628635717388	1.33158582266667
NA	NA	0.120672502922703	-1.19297561594445
NA	NA	0.120689420975504	1.91150560311111
NA	NA	0.120731685474781	1.18951148044444
NA	NA	0.120808918386227	-0.679331359055556
NA	NA	0.120808918386227	-0.476380066111111
NA	NA	0.120808918386227	0.601489501888889
NA	NA	0.120870353691568	0.59214356288889
NA	NA	0.120870353691568	-0.794423235555556
NA	NA	0.120920443475953	2.32154953566667
NA	NA	0.120920443475953	0.698525952833335
NA	NA	0.121011015638748	-1.23377308622222
		0.121092795635929	-0.971787531611111
NA	NA	0.121127810112195	0.622976430888887
TAL1///TAL1	6886///6886	0.121130768491051	-1.70176738344445
NA	NA	0.121131341136559	-1.14723753955556
NA	NA	0.121217889938655	0.556738620722222
NA	NA	0.121246976955295	0.928126276611115
NA	NA	0.121246976955295	0.667914791222224
NID1	4811	0.121246976955295	2.02590478516667
RHOF	54509	0.121246976955295	1.15209134327778
NA	NA	0.121246976955295	2.04293045866667
NA	NA	0.121246976955295	1.19303002788889
NA	NA	0.121414050845006	0.520397807055554
HNF1A	6927	0.121414050845006	0.495375425666667
NA	NA	0.121414050845006	-0.673710457444443
NA	NA	0.121414050845006	0.565785153777778
SLC38A6	145389	0.121414050845006	-0.707324721833334
NA	NA	0.121414050845006	-0.436117955333334
CFAP126	257177	0.121414050845006	-0.865274844
NA	NA	0.121423760182415	-1.38649986966667
NA	NA	0.121442319257072	0.632806714722227
NA	NA	0.1215311441092	-0.838207102888886
KRT18	3875	0.121586996141923	-1.18246807688889
NA	NA	0.121640155707509	0.621661318388889
NA	NA	0.121685983480261	-0.243626788722222
NA	NA	0.121726839921004	-0.330351811166666
ZBTB42	100128927	0.121726839921004	-0.826498103500001
NA	NA	0.121796375982463	-2.44689260644445
CNR2	1269	0.121801392260342	-0.727322532777778
NA	NA	0.121801392260342	-0.798806704944443
NA	NA	0.121801392260342	-1.02562865244444
NA	NA	0.121947066894387	0.659306704555554
NA	NA	0.122125551898735	0.696265832055559
NA	NA	0.122125551898735	-0.753261415500001
CDCA3	83461	0.122170367999515	1.08006743655555
NA	NA	0.12220631972138	1.08858579655556
NA	NA	0.12220631972138	1.79660458116667
NA	NA	0.122222044474322	0.921161578166669
OR10T2	128360	0.122251837616928	0.427879517222221
NA	NA	0.122331232112644	0.527110004055556
NA	NA	0.122331232112644	0.60994025527778
NA	NA	0.122455863854782	0.805161623222224
NA	NA	0.122455863854782	-0.725140557777779
TRMT61A	115708	0.122455863854782	0.590940727444445
NA	NA	0.122471810840784	0.838258722166667
NA	NA	0.122471810840784	-0.265006003055555
NA	NA	0.122487763023372	1.27946474466667
CEP128	145508	0.1225368820542	0.8866436025
NA	NA	0.122555821120153	0.524888126
NA	NA	0.122555821120153	-0.991965445944446
FRMPD2	143162	0.122568964561323	0.42677825638889
NA	NA	0.122672587275797	-0.881214406444446
NA	NA	0.122854412581536	0.491613611277777
NA	NA	0.122986330778593	-0.818678444500002
NA	NA	0.122986330778593	-0.373564980722222
NA	NA	0.123063279428443	0.583165264611112
NA	NA	0.123063279428443	0.609234337611111
NA	NA	0.123078926687632	-0.613463305666667
NA	NA	0.12322551314403	1.01655109044444
MMP19	4327	0.12322551314403	1.16805604833333
NA	NA	0.12322551314403	0.650561754222222
NA	NA	0.12322551314403	0.475377152777776
ADRA2A	150	0.123237377552804	-0.705463530277777
NA	NA	0.123237377552804	-0.967739605111113
NA	NA	0.123237377552804	-2.19380561477778
NA	NA	0.123237377552804	0.782287323388889
NA	NA	0.123255887087352	0.407994199888889
NA	NA	0.1233713252148	0.473683468777778
NA	NA	0.1233713252148	-0.556877189777779
AKR1C8P	340811	0.1233713252148	0.356624812555554
NA	NA	0.1233713252148	-0.463022464888889
NA	NA	0.123398182157681	-0.423221079500001
NA	NA	0.123455757209036	-0.541219350666667
NA	NA	0.123532989107549	-1.10441088127778
NA	NA	0.123556918245967	0.361792301166667
NA	NA	0.123556918245967	-0.330611834666668
NA	NA	0.123556918245967	-0.856248429944443
NA	NA	0.123556918245967	0.4879663255
NA	NA	0.123584521075289	-0.604928319555555
NA	NA	0.123666334660991	-1.56643920627778
NA	NA	0.123718996377952	0.580554922611111
NA	NA	0.123718996377952	1.72715633944444
NA	NA	0.123829887856331	0.734820452944444
NA	NA	0.123829887856331	1.58889464577778
NA	NA	0.123874906223694	0.420520335500002
NA	NA	0.123876697004313	-0.930879384944449
NA	NA	0.123876697004313	0.457348103555554
NA	NA	0.12388643276094	0.888034871444445
NA	NA	0.12388643276094	1.69302393438889
		0.12388643276094	-0.409803790222222
NA	NA	0.123901706324606	-0.607612288722222
NA	NA	0.123913069684475	0.968423230277775
CACUL1	143384	0.123913069684475	0.44265400638889
NA	NA	0.123940659071781	0.566543348000002
OPTN	10133	0.124074711739009	-1.43123351494445
NA	NA	0.124074711739009	1.63497999416667
NA	NA	0.124175779268424	-1.14379593061111
NA	NA	0.124285142919301	-1.70068165172222
NA	NA	0.124285142919301	0.532632319277779
SNORD113-3	767563	0.124285142919301	-1.00534047488889
NA	NA	0.124298006628169	0.433163909333335
NA	NA	0.124298006628169	1.01693050877778
NA	NA	0.124298006628169	0.510465959222222
NA	NA	0.124501810783267	-0.260074799222222
NA	NA	0.124560640057835	0.491139253555556
NA	NA	0.124560640057835	0.892025688277778
NA	NA	0.124560640057835	1.51769284033333
NA	NA	0.124564193060114	0.9246785765
NA	NA	0.124564193060114	-0.678792573444445
NA	NA	0.124587754456165	-1.35871740888889
C10orf95	79946	0.124591194649038	-0.528072666499999
NA	NA	0.124597923031081	1.47554022333333
NA	NA	0.124597923031081	-1.04699126222222
NA	NA	0.124597923031081	-0.800993991777778
		0.124617112789799	-0.757034978388891
HBG2///HBG1	3048///3047	0.124708097487305	3.56430329272222
NA	NA	0.124765571426116	0.975925853500001
MANEAL	149175	0.124798318238683	0.650526184277778
MTA2	9219	0.124798318238683	0.536899949722224
NA	NA	0.124798318238683	-0.650475834388888
NA	NA	0.124798318238683	-0.761660630722218
CAP1	10487	0.124801258350931	0.796436927722224
NA	NA	0.124813691344345	2.106743348
NA	NA	0.124837211448846	-0.838497224111114
NA	NA	0.124837211448846	-0.429520874944444
NA	NA	0.124839874380031	-0.746651233111113
NA	NA	0.124845304145901	-0.337041043166665
NA	NA	0.124902011601385	-0.737670507833334
NA	NA	0.124932817444268	0.50047740116667
FCRL3	115352	0.124972599901945	0.858789745000001
NA	NA	0.124972599901945	0.642199401000001
OR5F1	338674	0.125007413364709	0.519567769611112
NA	NA	0.125007413364709	0.531665822722222
NA	NA	0.125031930775631	1.04613788027778
NA	NA	0.125083925082625	1.00440376533333
RITA1	84934	0.125109796769169	-0.486099479555556
NA	NA	0.125111561511656	-0.527699675055551
OR5D16	390144	0.125111561511656	0.464083516888889
NA	NA	0.125111561511656	-0.915239027777778
NA	NA	0.125123135273189	1.1140198595
NA	NA	0.125162252741258	-0.622572115166667
NA	NA	0.125206771264135	0.769339570444444
NA	NA	0.125279164930537	0.950193949722223
NA	NA	0.125279164930537	0.373822962777778
NA	NA	0.125279164930537	2.03087114177778
NA	NA	0.125319287985412	-1.25759733227778
		0.125319287985412	0.653399379888889
NA	NA	0.125319287985412	0.825907102944448
NA	NA	0.125368799222458	0.657627470333334
PIDD1	55367	0.125368799222458	0.661169577388889
OIT3	170392	0.125379454160787	0.401823471999999
KIAA0391	9692	0.125411369675446	-0.760172743055555
REEP3	221035	0.125411369675446	1.10281569938889
NA	NA	0.125447429225101	0.654512226333333
PLEKHG7	440107	0.125447429225101	0.354658381666666
NA	NA	0.125492324724398	-0.598049317555557
NA	NA	0.125513557923439	-0.737455555666665
PLET1	349633	0.125569532718008	0.573954647611112
ZC3H13	23091	0.125609527528879	0.59184494711111
NA	NA	0.125638660180464	1.06126934572222
WDR72	256764	0.125645718954112	0.300587315777779
NA	NA	0.125645718954112	0.604424147777779
NA	NA	0.125645718954112	0.440323245944444
NA	NA	0.125668433989225	-0.823014935277778
NA	NA	0.125668433989225	-1.46426144427778
NA	NA	0.125668433989225	-0.801476886444444
ABTB2	25841	0.125836554584437	0.742084175555557
NA	NA	0.125893767068377	-0.476178374833333
NA	NA	0.125893767068377	1.67163314144444
HIST2H3D///HIST2H3A///HIST2H3C	653604///333932///126961	0.125904085733145	1.31600697733333
NA	NA	0.125988090944607	0.648841845777779
NA	NA	0.125988090944607	1.20270525438889
		0.125988090944607	0.69788117088889
NA	NA	0.126210412834543	0.653467038222224
NA	NA	0.126212517569198	0.572114541722222
NA	NA	0.126217160873631	0.723766839166668
NA	NA	0.126396254486583	-0.641945488444445
NA	NA	0.126537188552865	0.686673077444445
COQ5	84274	0.126623048397325	-0.960919375000003
NA	NA	0.126665042599277	0.563361327222227
NA	NA	0.12679509738666	-0.339452188
NA	NA	0.126846830005709	0.525223517500001
NA	NA	0.126868088723988	-0.917791478444446
NA	NA	0.126931405034793	-0.672129148555557
NA	NA	0.126931405034793	-0.648559278666668
NA	NA	0.126931405034793	-0.636910989888888
NA	NA	0.126931405034793	-0.910208188833333
ITPK1	3705	0.126931405034793	0.769763205777777
NA	NA	0.126931405034793	0.418968925222223
RBM25	58517	0.126931405034793	0.432856036666669
NA	NA	0.126931405034793	-1.36445240416667
ATXN3///ATXN8///ATXN3	4287///724066///4287	0.126966961337859	-0.545655964888891
NA	NA	0.127066352516199	0.879065130388888
NA	NA	0.127153623350997	-0.714539363666668
SETD1B	23067	0.127153623350997	0.515431033222222
DSCAML1	57453	0.127207589931234	0.474399033777779
NA	NA	0.127236056212352	2.00314455044444
NA	NA	0.127308478840228	0.613506226277779
NA	NA	0.127328270438887	-0.610435405388889
NA	NA	0.127328270438887	1.02565757144444
IVD	3712	0.127328270438887	-0.599191683000003
NA	NA	0.127328270438887	-0.902439052277777
NA	NA	0.127328270438887	-0.67704421661111
NA	NA	0.127378467116962	-0.661619002
RAB42	115273	0.127378467116962	0.649617212277778
AVPR1B	553	0.127384385444314	-0.463701565833334
NA	NA	0.127442021325142	-0.396159535555556
NA	NA	0.127556880548905	-0.330079845
CASQ1	844	0.127556880548905	0.424603556
NA	NA	0.127623896602047	-0.973510177666665
NA	NA	0.127677402924276	0.505644461944446
OR2T3///OR2T34	343173///127068	0.12770852580636	0.531870669722222
NA	NA	0.127761054653989	0.947407498055556
NA	NA	0.127784350869903	-0.499977578277778
NA	NA	0.127788325722241	0.704919946833332
NA	NA	0.127788325722241	-0.519167128888888
SPPL3///SPPL3	121665///121665	0.127829586077283	-0.470116924555553
NA	NA	0.12783532900804	-0.998651353944445
NA	NA	0.127865317479416	1.09740271961111
NA	NA	0.127865317479416	0.443333877944445
IPO13	9670	0.127865317479416	0.44375361
ZNF740	283337	0.127865317479416	-0.670578124944445
NA	NA	0.127932025896412	-0.929909951999998
SPATA5L1	79029	0.127932025896412	0.700664626833333
NA	NA	0.127932025896412	-0.901394785277779
NA	NA	0.128069195371052	0.943862635611111
NA	NA	0.128170429329741	0.436537689222222
NA	NA	0.128170429329741	1.03119595077778
NA	NA	0.128226684322738	-0.845149408666666
NA	NA	0.128258239275787	-0.432644395055557
NA	NA	0.12830382855275	-0.683085884388889
NA	NA	0.12830382855275	0.576527631055557
NA	NA	0.12830382855275	-1.25924879727778
		0.12830382855275	1.19807823833333
NA	NA	0.128357553269937	-0.692304043722221
NA	NA	0.128357553269937	-0.551050102777776
NA	NA	0.128357553269937	-0.492123935777778
CHAT	1103	0.128357553269937	0.531342806111111
		0.128357553269937	-0.430689006666667
NA	NA	0.128357553269937	0.709437870277778
NA	NA	0.128357553269937	-0.71004243238889
NA	NA	0.128357553269937	-0.889716560444445
NA	NA	0.128357553269937	-0.610201222555556
SMG7	9887	0.128357553269937	0.546278689722222
NA	NA	0.128357553269937	-0.509810154611111
TRIM3	10612	0.128378624057268	-0.454861884666666
NA	NA	0.128385767042063	-0.456148936833332
FABP3	2170	0.128595374977962	0.386408684888889
VAMP3	9341	0.128646288228531	0.703974100888891
NA	NA	0.128683129355187	-0.714719807500001
NA	NA	0.12886283895131	0.588929030277775
NA	NA	0.12886283895131	-0.402040066055556
NA	NA	0.12886283895131	0.687077027444445
NA	NA	0.12886283895131	-0.898086091333334
SOX13	9580	0.12886283895131	0.434553816444445
NA	NA	0.129050822735952	-0.65175496638889
NA	NA	0.129050822735952	-0.353851312944444
NA	NA	0.129050822735952	0.506414926055558
NA	NA	0.129050822735952	-0.4089874025
NA	NA	0.129153179750487	0.788132591777779
NA	NA	0.129219145541592	0.819734147777778
NA	NA	0.129280151246242	-0.323395287
NA	NA	0.129388716254993	0.717056971444445
TFCP2	7024	0.129487582712959	-0.855848154333335
NA	NA	0.12952253502119	-0.9793523385
NA	NA	0.129522626613106	0.394133390166667
NA	NA	0.12958292165792	1.30877861144444
NA	NA	0.12958292165792	-1.55363224738889
NA	NA	0.12958292165792	-0.938940117500001
NA	NA	0.12958292165792	0.562955886166667
TTC24	164118	0.12958292165792	-0.899456747777778
NA	NA	0.129666388342907	-0.367220615
NA	NA	0.129685210462723	-1.01954562783333
IGHM///IGHG1///IGHD///IGHA2///IGHA1///IGHA2///IGHA1///IGH	3507///3500///3495///3494///3493///3494///3493///3492	0.129762753283265	1.25101512622222
		0.129804953086143	0.444726577722222
IGLJ3///IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1///SCFV///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-48///IGHV3-69-1///IGHV3OR16-7	28831///28442///28396///3507///3500///3493///652070///317730///50802///28912///28442///28424///28402///28309	0.129804953086143	2.955403974
NA	NA	0.129804953086143	-0.7874753465
NA	NA	0.129804953086143	0.555868852944443
NA	NA	0.129963840928627	-0.591405158222221
NA	NA	0.129963840928627	2.24920985794444
		0.129981599010558	-0.542205219000002
NA	NA	0.129981599010558	-0.733057626222222
NA	NA	0.129988690407198	-0.688830416333334
CFL2	1073	0.130189117083319	-1.259119518
ACTR10	55860	0.130206569877208	-0.530004472277782
POLR3B	55703	0.130349694425093	0.528875388944442
NA	NA	0.130431773959628	0.42667579477778
NA	NA	0.130807999473346	-0.606739789222222
PLEKHM2	23207	0.130845949149667	0.739218888222225
ARHGAP11A	9824	0.130845949149667	1.61683620138889
NA	NA	0.130845949149667	0.55279931222222
NA	NA	0.13088961684436	0.948926551944443
NA	NA	0.131044323575005	0.341817489166667
NA	NA	0.131044323575005	-0.369126420833334
NA	NA	0.131051231489152	0.397987609666666
NA	NA	0.131218417300716	-1.62063959377778
NA	NA	0.131471110800788	-0.554682225500001
NA	NA	0.131502283946573	-0.482191826555555
NA	NA	0.13165380671535	1.60320213961111
NA	NA	0.13196832047189	-0.418515155
IFT81	28981	0.13196832047189	-1.00152277355555
NA	NA	0.13196832047189	2.23140399100001
NA	NA	0.13196832047189	-0.439653159722223
NA	NA	0.13196832047189	-0.809718583499999
PHLDA1	22822	0.13196832047189	2.29764034388889
NA	NA	0.13196832047189	-0.301784110666666
NA	NA	0.13196832047189	-1.06787684894444
NA	NA	0.13196832047189	1.035886698
NA	NA	0.131987572440452	-0.953621337777777
ARHGEF10L	55160	0.132024278085034	0.784958266055555
NA	NA	0.132036967306712	1.23368055905556
NA	NA	0.132036967306712	1.06478556277778
NA	NA	0.132103994897397	-0.877250019333332
NA	NA	0.132107547824582	0.495485687333334
EML5	161436	0.132107547824582	-0.425844146833333
NA	NA	0.132127594111627	-0.645568861722222
NA	NA	0.132127594111627	-0.830137779444446
NA	NA	0.132203882805063	-1.66595680822222
NA	NA	0.132244915559152	0.603485665388891
NA	NA	0.132451449181557	0.681792090722222
NA	NA	0.132547523342546	-0.647289162444443
NA	NA	0.132770961722274	-0.839578438333334
NA	NA	0.13295603836758	0.440210500500001
		0.132996331466375	-0.542873330555555
NA	NA	0.133001703072264	1.16977586266667
NA	NA	0.133013934990175	-1.10759296516667
