Gene.symbol	Gene.ID	adj.P.Val	logFC
NA	NA	0.0908160540728121	-0.765450501888891
PLAC9	219348	0.0908436686091639	0.518565086833334
		0.0908980424984583	0.823911367444444
NA	NA	0.0909283400727901	0.593444012777775
RNU5A-1	26831	0.0909572642075028	-0.903482444222225
NA	NA	0.0909595280020574	-0.432707847666667
CPSF3L	54973	0.0909817466893092	-0.336732147277779
NA	NA	0.0909935356890374	0.370800661944446
		0.091046339324645	1.02761148083333
ZNF362	149076	0.0910539158978031	-0.476331889499998
NA	NA	0.0910539158978031	1.09204695172222
		0.0910539158978031	-0.613553425055556
NA	NA	0.0910539158978031	0.457059789333334
		0.0911232393334951	0.58508362788889
NA	NA	0.0911493422638938	0.346929538333335
NA	NA	0.0911652707680548	0.660649065333334
NA	NA	0.0912350488514418	-1.32489800805556
NA	NA	0.0912401828282102	-0.386653506277778
NA	NA	0.0912401828282102	0.676216768999999
NA	NA	0.0912401828282102	0.446851078111111
NA	NA	0.0912474606803297	-0.77935268761111
NA	NA	0.0912754324922312	1.19923761766667
CST6	1474	0.0912958882408601	-0.540388609833335
NA	NA	0.0913014023293632	0.698804461555557
NA	NA	0.091381705001857	-0.731265318055557
NA	NA	0.091381705001857	-0.469061464222222
NA	NA	0.091381705001857	-0.357709504
NA	NA	0.0915935372943667	0.932567963944443
NA	NA	0.0916925714034158	-0.877572399722224
NA	NA	0.0917270983003156	0.92252436738889
NA	NA	0.0917921970752128	0.278763226555555
NA	NA	0.0918011585368909	0.323120666944446
NA	NA	0.0918039670829968	0.618321147944445
		0.0918109481640383	-0.880278228666667
ALKBH1	8846	0.0919211831524329	-0.829241042722221
NA	NA	0.0919309876970172	0.479175256666666
NBPF6///NBPF22P///NBPF4	653149///285622///148545	0.091935897233841	-0.778623781944444
NA	NA	0.091950424774048	0.403982537111112
NA	NA	0.091950424774048	0.280720754388888
NA	NA	0.0920157769093207	0.578140268722222
NA	NA	0.0920157769093207	-0.741585772611111
DHRS4-AS1	55449	0.0920260991280246	-0.325591064222223
NA	NA	0.0920292525734609	-0.788512024555553
LOC100130857	100130857	0.0921130241577695	-0.42376940161111
NA	NA	0.0921497962312142	-0.416998353277778
NA	NA	0.0921730033022203	0.649558301499999
NA	NA	0.0922215091465777	-0.329572569333334
NA	NA	0.0922215091465777	0.341889968888887
THEM5	284486	0.0922215091465777	-0.378754554722223
NA	NA	0.0922215091465777	-0.544679087777778
NA	NA	0.0923069060063264	-0.461853875999999
NA	NA	0.0923430270094635	-0.396623817333333
NA	NA	0.0923493499406321	-0.825971506333332
NA	NA	0.0923493499406321	-0.482242825944444
NA	NA	0.0923810551154008	0.478226130166668
NA	NA	0.0924199183688624	-1.01623436138889
NA	NA	0.0924231852393515	0.794440226499999
FLG	2312	0.0924491555237433	-0.319831339722221
NA	NA	0.0925394703814332	0.682957167999999
APBB1IP	54518	0.0925437615150909	-0.516636496999999
NA	NA	0.0925919429685247	-0.707255759111108
APOPT1	84334	0.0925921365708268	-0.354773045999998
SLC2A13	114134	0.0925921365708268	-0.706753617166667
NA	NA	0.0926033001292995	0.367627025277778
NA	NA	0.092633611996276	0.664769622388888
TUBGCP4	27229	0.0926365534885005	0.771250801888887
NA	NA	0.0926501221352876	0.655618113222226
DLG5	9231	0.09269811352422	0.57453081111111
NA	NA	0.0927048239305733	-0.416407191666667
NA	NA	0.0927682350296745	0.840087006777778
TMEM59	9528	0.0927773825921695	-0.309330173000005
NA	NA	0.0927773825921695	-0.692218136333334
NA	NA	0.0927887464016047	-0.727639905999999
NA	NA	0.0928279892487389	-2.28014063183333
NA	NA	0.0929651336554719	-0.548112420000004
ITGB3BP	23421	0.0929922311813254	0.822381137500002
IGSF21	84966	0.09303147081799	-0.346284370611112
NA	NA	0.0930405837133459	-0.927420161833334
NA	NA	0.0930405837133459	-0.418382678222223
NA	NA	0.093052188072926	0.658263776944446
LINC00467	84791	0.093052188072926	-0.882257573166666
NA	NA	0.093052188072926	0.564291215833334
NA	NA	0.0931186754843348	-0.358217609111112
MEF2A	4205	0.0931517050788346	-0.681496316111112
NA	NA	0.0933010126121574	1.13633581627778
		0.0934126416945367	-0.548777175555556
NA	NA	0.0934137134667525	0.855722722833334
NA	NA	0.0934260044018214	0.534482189111112
DIS3	22894	0.0934275897651263	0.514606458111113
		0.0934471402312847	-0.365322911277778
NA	NA	0.0934814723832001	-0.621262111277783
NA	NA	0.0936044831452039	0.490974070166667
NA	NA	0.0936496662784359	0.639556803055554
NA	NA	0.0936979927804779	0.441003097111112
WHAMM	123720	0.0937094773856854	-0.501699725000001
DNAL1	83544	0.0937326210350407	0.554121595111111
NA	NA	0.0937439001035425	0.744813455555555
NA	NA	0.0937527214038758	0.473060477111112
NA	NA	0.0938188149552615	-0.355949526722223
NA	NA	0.0938335642258225	0.450860595666667
NA	NA	0.0938335642258225	0.336858247333334
NA	NA	0.0938503936857743	-0.38501037138889
UBQLN4	56893	0.0938503936857743	0.258537945277776
NA	NA	0.0938737254586552	-0.42947321011111
NA	NA	0.0939024939604337	0.466644185500001
NA	NA	0.0939184512277872	-0.3782405725
NA	NA	0.0939184512277872	0.556196736444447
FCRLA	84824	0.0939331555047657	0.878646846277778
NA	NA	0.0939535377009234	-0.464248926555554
NA	NA	0.0939894509388242	-0.989899109944446
NA	NA	0.0940034679117904	0.733731166666666
UCHL5	51377	0.0940034679117904	0.477052491833332
NA	NA	0.0940224206753501	1.17572993522222
NA	NA	0.0940224206753501	0.954477281833336
NA	NA	0.09404065080159	-0.388846080166667
NA	NA	0.09404065080159	-0.386979887833332
NA	NA	0.0940684677550514	0.871217653055555
NA	NA	0.0941454981462593	1.1025894095
NA	NA	0.0941798613161877	1.00067889911111
		0.0941798613161877	-0.335861831444445
MRPL43	84545	0.0941798613161877	-0.500108326388888
QSER1	79832	0.0942438403210175	-0.651536475444445
NA	NA	0.094310429525222	1.37413278416667
		0.0943129780065705	-0.245693302388888
NA	NA	0.0944063807653835	0.301619271833333
S100A2	6273	0.0945292896259608	-0.401933579499999
NA	NA	0.0945695270814253	-0.456681470222224
NA	NA	0.0946518243471245	-1.4006663035
FAM99A	387742	0.0947062458695245	-0.488382046722222
NA	NA	0.0947062458695245	-0.860397900166666
NA	NA	0.0947100675617762	0.618354096055554
NA	NA	0.0947249409615093	-0.47867881283333
BAZ1A	11177	0.0947312268354322	-0.666697635555554
NA	NA	0.0947415367249492	-0.514439059166666
NA	NA	0.0947756213936976	0.345149111166668
NA	NA	0.0947756213936976	0.617079034999999
NA	NA	0.0947935094178772	-0.262656493499999
NA	NA	0.0947935094178772	-0.455824748722222
NA	NA	0.0947935094178772	1.04361762861111
NA	NA	0.0947935094178772	0.59717500611111
NA	NA	0.0947972915197817	-0.691945011444444
NA	NA	0.0948486820897112	0.549853645166666
NA	NA	0.0948656762865064	0.499803022222222
NA	NA	0.095026127859994	-0.360635475611108
NA	NA	0.0950797462384724	-0.417423593277777
C11orf58	10944	0.0951136288056672	0.596204644555556
NA	NA	0.0952025499367475	0.404743709722222
CELA1	1990	0.0952216377758686	-0.413708015055557
NA	NA	0.0952662713354711	-0.374803247833335
DNHD1	144132	0.0953006194926008	0.491162283944445
NA	NA	0.0953633310721907	-0.439881870666667
NA	NA	0.0953633310721907	-0.520112039222222
NA	NA	0.0953988238417847	-0.379280611333333
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.095527965822265	-0.72582806388889
NA	NA	0.0956076221956566	-0.347902683
NA	NA	0.0956747367519088	0.736662693499998
NA	NA	0.0957228765952286	-1.25106063972222
NA	NA	0.0957452483200657	-1.03415810533333
MALAT1	378938	0.0957855419211573	-0.882111046277777
CCDC24	149473	0.095786077771831	0.409216162166667
SUMO1P3	474338	0.0958278851279319	-0.614130086055556
NA	NA	0.0958278851279319	-0.915485303777777
NA	NA	0.0958278851279319	-0.958266029277778
FOLR1	2348	0.0958278851279319	-0.387587507277777
NA	NA	0.0958278851279319	1.96860885111111
MTMR6	9107	0.0958862630845724	-0.6751422545
NA	NA	0.0959151047578923	0.488751600388889
NEXN-AS1	374987	0.0959326589547532	0.339432635777777
NA	NA	0.0959432800293411	0.76473482111111
		0.095984442707864	-0.350035942
HEXA-AS1	80072	0.0960136090802599	-0.484695922777779
NA	NA	0.0961238125008424	-0.390326120166667
NA	NA	0.0961508573735935	-0.98137294338889
NA	NA	0.0961787169979417	-0.417762820222221
NA	NA	0.0962164401685256	-0.396260579833334
NA	NA	0.0962386919308598	-0.307734759666666
NA	NA	0.0962386919308598	-0.278744406944445
NA	NA	0.0962386919308598	0.869975858833334
NA	NA	0.0963213307123894	0.347545071499997
NA	NA	0.0963355889026693	-0.288641332944445
NA	NA	0.0963355889026693	-0.204510911611112
NA	NA	0.0963755119579712	-0.27813507488889
NA	NA	0.0964005930419996	0.934228875444443
NA	NA	0.0964340334496458	-0.623877637611113
NA	NA	0.0964445718969547	-0.644101048833332
NA	NA	0.0964445718969547	0.687781891722224
HYKK	123688	0.0965104087481146	0.345031632111111
NA	NA	0.0965439090657799	0.600013611666666
NA	NA	0.0965439090657799	0.478074216055559
NA	NA	0.0965483919294481	0.909927946222222
NA	NA	0.0965542444521573	-0.891557410055555
NA	NA	0.0965788238340268	0.670670963055558
NA	NA	0.0966376815057923	-0.478913122777781
NA	NA	0.0966432064522389	-0.871946639722225
SIPA1L2	57568	0.0966567533645678	-1.03864213927778
GRASP	160622	0.0966567533645678	-0.938888241111111
NA	NA	0.0966602447374724	0.368922384833334
		0.0966602447374724	0.640910261111112
NA	NA	0.0966723537474918	1.94968888822222
RABGAP1L	9910	0.0967815252982978	-0.460507165777777
ESPN	83715	0.0967981330523803	-0.655026232777779
CCNK	8812	0.0967981330523803	-0.681719218500003
NA	NA	0.096831957646693	0.417939112833334
NA	NA	0.0968987528413702	-0.62139436227778
NA	NA	0.0968987528413702	-0.758659325666667
NA	NA	0.0968987528413702	-1.18020088027778
NA	NA	0.0968987528413702	-2.30978597961111
FCRL5	83416	0.0970080266580993	0.540238130944445
NA	NA	0.0971601628975611	0.694939365888889
NA	NA	0.0972523251615735	-0.242143575222222
NA	NA	0.0973675653660782	0.388465622055556
FAR1	84188	0.0973675653660782	-0.46238694938889
TOMM40L	84134	0.0973866462111843	-0.432116989888887
NA	NA	0.0974621736641373	0.507116795611112
		0.0974621736641373	0.328829269555555
NA	NA	0.0974621736641373	0.445779526166667
NA	NA	0.0974621736641373	-0.730718732777779
NA	NA	0.09752546283248	-0.6222609935
NA	NA	0.0975692504475089	-0.363656264999999
DHRS7	51635	0.0975692504475089	-0.4246453195
NA	NA	0.0975911907612339	-0.52736285711111
NA	NA	0.0975970579851224	-0.477835555722221
NA	NA	0.0976026468993279	-0.396490075333332
NA	NA	0.0978753165515177	-0.425006938833324
NA	NA	0.0978766493142498	-0.486193568555554
NA	NA	0.0979051857515369	0.846426853277778
NA	NA	0.0979522879337164	0.613098002722224
NA	NA	0.0979805235043201	-0.546731394611111
NA	NA	0.0981103114622079	0.450820996166668
PLCB2	5330	0.0981456665975379	-0.537887041833338
NA	NA	0.0982327790751847	0.259618825611112
NA	NA	0.0983026089155945	-0.759824017333333
NA	NA	0.0983026089155945	0.506857571000001
NA	NA	0.098324951804686	-0.779753678111111
NA	NA	0.098324951804686	0.386086014777777
NA	NA	0.098324951804686	-0.849769023666667
NA	NA	0.0983420320097096	-0.954709496555554
NA	NA	0.0984701371187322	0.503802920388887
HIST2H2BF///HIST2H2BA	440689///337875	0.0984701371187322	1.10963874961111
HCAR3	8843	0.0984701371187322	-1.80477295727778
NA	NA	0.0984701371187322	0.331766079388889
SFR1	119392	0.0984701371187322	-0.947871192055556
NA	NA	0.0984719626413634	-0.547849392388891
		0.0984811108666257	1.17939024044444
NA	NA	0.0984811108666257	0.3000067
NA	NA	0.0984881768538218	0.534097144888887
NA	NA	0.0984892395180217	0.390475213722222
NA	NA	0.0985233343159694	0.415717456388887
NA	NA	0.0985233343159694	0.942817276999996
NA	NA	0.0985233343159694	0.911780048833334
DYX1C1-CCPG1///DYX1C1	100533483///161582	0.0985686109575514	0.549437055833334
LAD1	3898	0.0986971802807158	-0.386464065666668
NA	NA	0.0987530503764037	-0.399560107444443
NA	NA	0.0988246614299653	0.978727443777778
NA	NA	0.0988591381790217	0.663617813944445
		0.0988591381790217	0.323375387888889
		0.0989172018202922	0.468886545277775
GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A	653720///653125///653075///653073///283796///89838///89832	0.0990190565026666	0.590382211111111
NA	NA	0.0990190565026666	-0.34520838127778
NA	NA	0.0990553630223002	-1.09200964511111
PRG2	5553	0.0990782777576837	1.51197902916667
NA	NA	0.0991101772544284	-0.36780084611111
NA	NA	0.0991371007617448	0.679092101722223
GLMN	11146	0.0991515993536559	1.07136028361111
GPR84	53831	0.0991515993536559	-1.03939113805556
NA	NA	0.0991898165135034	0.969205919944446
NA	NA	0.0992740229783739	0.930441270166666
NA	NA	0.0992987681274466	-0.486899947500001
STRN3	29966	0.0993081688326594	0.428362579555557
NA	NA	0.0993445888908465	-0.470547083666666
NA	NA	0.0993705161403028	0.705360987277776
NA	NA	0.0994938663622038	-0.327932692333333
NA	NA	0.0995163977767412	0.421892850666667
NA	NA	0.099530673593863	-0.669083279388889
		0.099530673593863	0.859209208166665
CYP2C8	1558	0.0995492544985328	0.655045493222222
NA	NA	0.0995593297624233	-0.501910982999995
NA	NA	0.0997289146734518	0.557653959666665
MRVI1-AS1	100129827	0.0999927702124991	-0.420972287333335
NA	NA	0.100059124435954	-0.877876491388888
NA	NA	0.100068007559688	-0.33299305222222
NA	NA	0.100092903060088	0.426354489777778
NA	NA	0.100105664787113	0.464893291555556
NA	NA	0.100105664787113	0.41895740261111
NA	NA	0.100105664787113	-0.624867745666667
NA	NA	0.100111837995832	0.520602874722225
NA	NA	0.100116830679308	-0.356170616111113
ITIH5	80760	0.100116830679308	-0.328213246388888
NA	NA	0.100116830679308	0.348525574722222
NA	NA	0.100116830679308	-0.736654036444446
RBM26	64062	0.100116830679308	0.407916148111115
NA	NA	0.100116830679308	-0.41127841238889
NA	NA	0.100143163816829	0.32875360111111
		0.100160776398787	0.735737519722221
		0.100160776398787	0.754499170166667
NA	NA	0.100160776398787	-0.495300764944446
NA	NA	0.100176999593549	-0.382921663
NA	NA	0.10024836771521	-0.274128581444447
GPRIN2	9721	0.10024836771521	-0.417806208222223
		0.100276804298123	-0.419902009833334
NA	NA	0.100324735744985	-0.560843547166666
NA	NA	0.100362065481274	-0.302939140166667
NA	NA	0.100459413193929	-0.726566655500005
NA	NA	0.100467803604724	0.495098414388888
NA	NA	0.100506723030689	-0.266975471722223
NA	NA	0.100550659345211	0.786958687888891
NA	NA	0.100706071491762	-0.498348586111113
NA	NA	0.100708799608756	-0.612351751888888
		0.100708799608756	-0.552217509166668
NA	NA	0.100746408076204	0.656044486333333
NA	NA	0.100746408076204	-0.743500512555553
TAOK3	51347	0.100746408076204	0.371326743444442
NA	NA	0.100754534463973	-0.336573339333334
NA	NA	0.100775651415715	-0.502584147333335
NA	NA	0.100837533911777	-0.753342171111113
NA	NA	0.100884611428584	0.609711996833333
NA	NA	0.100903128332725	-0.609083716333333
NA	NA	0.10090729786946	-0.321428541500001
NA	NA	0.10090729786946	0.351588704277778
NA	NA	0.10090729786946	0.614559649277779
NA	NA	0.100919851465119	-0.566816805944445
NA	NA	0.100951469670273	0.772011257833334
NA	NA	0.100966198487563	-0.415759497055555
ARHGAP21	57584	0.100970296459125	-1.16607595344444
NA	NA	0.1010072547203	0.467140677222222
NA	NA	0.101096447118862	-0.543688082055553
NA	NA	0.101096447118862	-0.394426820999998
NA	NA	0.101115813249157	-0.5051371365
GAS5///SNORD80	60674///26774	0.10116146968831	1.11957716516667
NA	NA	0.101177510999566	0.444457286055558
		0.101177510999566	0.394812354000001
NA	NA	0.101326432764276	-0.405362926333332
NA	NA	0.101345597952907	0.55634885127778
NA	NA	0.101388402329871	0.631012444222221
		0.101395547142549	0.366820013944445
NA	NA	0.101508469737058	0.785175180055555
NA	NA	0.101516479656243	0.377607591722223
SPRED1	161742	0.101523372138841	-1.13049013822222
NA	NA	0.101550643094636	0.499507391166666
NA	NA	0.101550643094636	0.594042827222223
NA	NA	0.10160446414079	0.556259940222223
CHML	1122	0.10160446414079	0.621182011333331
FRMPD2	143162	0.101637900868702	-0.302467609777777
LINC00521	256369	0.101637900868702	-0.383589522500001
		0.101727618515512	-0.48070624888889
MUC1	4582	0.101783193303211	0.636754872333332
NA	NA	0.101811482255933	0.449529616999996
		0.101890429984217	-0.476320912611111
NA	NA	0.101964232227456	-0.605383554055557
NA	NA	0.101964232227456	-0.784273889944442
NA	NA	0.102039601572681	0.623238963055555
NA	NA	0.102058669835857	-0.359335986277778
NA	NA	0.102087387285129	0.658400886999998
NA	NA	0.102120850471476	-0.316888519444444
NA	NA	0.102120850471476	0.707893047333333
PUSL1	126789	0.102168690975567	-0.498870235611112
NA	NA	0.102191857213333	0.61292207977778
DUSP5P1	574029	0.102226008876507	0.551676882166667
NA	NA	0.102236768989538	0.567792139388891
NA	NA	0.102267079230042	0.427866778555556
NA	NA	0.102329804344486	0.307348672000006
NA	NA	0.102349010625516	0.559929085555556
NA	NA	0.102349010625516	0.763407240277778
OR52W1	120787	0.102349010625516	-0.280975749500001
NA	NA	0.102349010625516	1.02142937066667
NA	NA	0.102349010625516	-0.4166014425
		0.102349010625516	-0.374394802944445
NAXE///NAXE	128240///128240	0.102349010625516	0.51203302638889
NA	NA	0.102349010625516	0.495561846444446
OTUD7A	161725	0.102357265078963	-0.374626828999999
NA	NA	0.10237259702356	0.485655538277779
NA	NA	0.102432169085132	-0.561524192111112
NA	NA	0.102669082077469	-0.350588425611111
		0.102772810209576	-0.781218924944445
NA	NA	0.102772810209576	-0.292886905944442
RILPL2	196383	0.102819045432164	-0.443349225388888
		0.102840767938601	-0.427546900055554
NA	NA	0.102840767938601	-0.887989032722223
		0.102950137737291	0.328959866722223
NA	NA	0.102950137737291	0.742302701
ERRFI1	54206	0.102950137737291	-0.473175538833335
HNRNPUL2-BSCL2///HNRNPUL2	100534595///221092	0.103067555637528	0.53831159883333
NA	NA	0.103127149113045	-0.420268921166667
NA	NA	0.103127149113045	-0.773271387333333
SNORD64///PWAR5	347686///8123	0.103148667495692	1.33067812855556
NA	NA	0.103172038003777	-0.591906349111111
NA	NA	0.103200190878954	-0.389176853333332
		0.103200190878954	-0.5240420175
PTPRO	5800	0.103240977064492	-0.820377074277777
NA	NA	0.103242716834349	1.32491798566667
NA	NA	0.103261745229907	0.913574026666667
NA	NA	0.103321235719219	-1.14261221105555
NA	NA	0.103321235719219	0.74978633738889
LTBP2	4053	0.103346889589941	-0.345261604722221
S100A13	6284	0.103346889589941	-0.44625142838889
PQLC2	54896	0.103346889589941	-0.337239152055557
NA	NA	0.103364583934115	1.173642319
NA	NA	0.103383762060503	0.904148335722224
NA	NA	0.103383762060503	-0.372040429222224
GTF3A	2971	0.10350575235475	0.358663120944447
NA	NA	0.10350575235475	0.50484398761111
EXOSC1	51013	0.103595271489639	-0.529310156333336
NA	NA	0.103595271489639	-0.667952490555553
LOC102725104///ANKRD20A8P	102725104///729171	0.103605548659281	1.3131853295
RNVU1-17	101954269	0.10363467503265	0.550768014333334
		0.103656593351708	-0.543686134611111
NA	NA	0.103678403146391	-0.401722705277779
NA	NA	0.103770119998138	0.632855294277777
		0.103840919721182	-1.01852693427778
KMT2A	4297	0.103877157582694	0.497232822666666
DNTTIP2	30836	0.103877157582694	-0.438892945444445
NA	NA	0.103881462200563	0.274812590555555
NA	NA	0.103881462200563	0.46841904394444
PARS2	25973	0.103883340518449	-0.495332928055553
NA	NA	0.103890558916768	-0.908188672888888
NA	NA	0.104145423904989	-0.392677652500001
DKK3	27122	0.104145423904989	-0.460520465555555
NA	NA	0.104145423904989	-0.272595112
NA	NA	0.104163679690746	1.26412230916667
NA	NA	0.104193201721407	-0.263238090388889
NA	NA	0.104195771402618	0.502065872777775
NA	NA	0.104219783833407	-0.369079645222222
NA	NA	0.104219783833407	0.50440398611111
NA	NA	0.104351774641331	0.331140125722222
NA	NA	0.104351774641331	1.87553339861111
NA	NA	0.104386641669925	-0.656615254277778
FOS	2353	0.104387843056709	-1.32543268438889
NA	NA	0.104395490168961	0.583012892777777
NA	NA	0.104441701823199	0.190435915500001
NA	NA	0.104446051508845	-0.671956267000001
NA	NA	0.104446051508845	0.560998550166666
VPS36	51028	0.104509208152112	0.413397874166665
		0.104515417821445	-0.499116461777779
		0.104521607288223	-0.388477326722223
NA	NA	0.104524089341476	-0.41811878227778
NA	NA	0.104562159276937	-0.629179834888888
NA	NA	0.104569611135552	-0.505629287722225
NA	NA	0.104569611135552	1.19565996238889
NA	NA	0.104624190475349	-0.470147829166667
NA	NA	0.104651912859554	-0.621926165444445
NA	NA	0.104651912859554	-0.262425518777778
NA	NA	0.10467043230168	-0.614244696166665
NA	NA	0.10467043230168	0.948700760222223
		0.104738945380256	-1.16653781494445
		0.104738945380256	-0.261829076833334
NA	NA	0.104738945380256	-0.639429350666667
KRT82	3888	0.104738945380256	-0.399645515
NA	NA	0.104738945380256	0.588804596444445
NA	NA	0.104738945380256	-1.18022652316667
NA	NA	0.104738945380256	-1.14973657911111
NA	NA	0.104738945380256	-0.569506295388889
WNT2B	7482	0.104769807088746	-0.388288355222222
NA	NA	0.104842965613629	-0.532862964888889
NA	NA	0.104869088675232	-0.813609257333333
NA	NA	0.104869088675232	0.975300703944447
NA	NA	0.104876430213638	0.712123543777778
NA	NA	0.104876430213638	0.376813718611112
NA	NA	0.104876430213638	0.390450382611112
ITPRIP	85450	0.104876430213638	-0.741712123666666
NA	NA	0.104876430213638	-0.696421883444445
NA	NA	0.104876430213638	0.574090403111111
		0.104876430213638	-0.694832054277778
NA	NA	0.104876430213638	-0.257604344722222
PNPLA2	57104	0.104888183097818	-0.467751253277775
NA	NA	0.104888183097818	0.747697348611111
NA	NA	0.104888183097818	-0.763163630166666
NA	NA	0.104890442552417	-0.380132731555555
GSKIP	51527	0.104890442552417	-0.929263153611111
CPSF7	79869	0.104976794313306	-0.402271463888888
NA	NA	0.104981498554278	-0.607960458222222
ACIN1	22985	0.105074022159737	0.308534642444439
NA	NA	0.105074022159737	0.268628582944445
NA	NA	0.105074022159737	0.88604717988889
NMNAT2	23057	0.105236826891032	-0.281665318777779
NA	NA	0.105236826891032	-0.917692796166667
NA	NA	0.105249084243288	0.858128513055557
NA	NA	0.105249084243288	-0.321832933166667
NA	NA	0.105324448878396	-0.624858675611112
NA	NA	0.105324448878396	0.400692017611108
C1orf229	388759	0.105359598500127	-0.363679073666667
NA	NA	0.105380897433076	0.365097740111111
NA	NA	0.105396962441454	0.762109507722222
NA	NA	0.105433604290365	-0.975853964722225
		0.105433604290365	-0.557139130833335
NA	NA	0.105438035000596	0.368564363444444
NA	NA	0.105438035000596	0.428331375555556
NA	NA	0.105469655015977	0.699919964777779
NA	NA	0.10560926011305	-0.708820289277776
KCTD21-AS1	100289388	0.105611191114875	-0.387137690777778
NA	NA	0.105642800085095	-0.381201085499999
NA	NA	0.105683731935729	-0.372897156055556
NA	NA	0.105683731935729	0.846624315333335
NA	NA	0.105717670841766	0.470128150000001
NA	NA	0.105743534641059	-0.33057261738889
PRRG4	79056	0.105744231822229	-0.544903497333332
NA	NA	0.105759587958123	-0.485491490444443
NA	NA	0.105768126636777	0.588224888777775
		0.105785400489854	-0.391439128111112
UBTD1	80019	0.105847309414512	-0.463310355055556
NA	NA	0.105987382634844	-0.43587336111111
NA	NA	0.106020975324696	-0.716112823944444
NA	NA	0.106020975324696	-0.883398433666665
NA	NA	0.106073643829716	-0.708782034666669
KIF21A	55605	0.106147607840714	0.675592358222222
NA	NA	0.106159283141985	0.297797663
NA	NA	0.106205294842523	0.443284570277777
PTGFRN	5738	0.106205294842523	-0.702753817055557
NA	NA	0.106205294842523	-0.833778737444445
NA	NA	0.106218549780407	-0.288772169277779
NA	NA	0.106429646930845	-0.6786635165
NA	NA	0.106476831322707	0.834152727777779
NA	NA	0.106633155548811	0.463721831111108
NA	NA	0.10668308037969	-0.558777266500002
		0.106696141374437	0.560234294500002
NA	NA	0.106726782350057	0.578452742833335
COCH	1690	0.106726782350057	0.985869090055558
NA	NA	0.106783494004352	-0.430591214444448
PPP2R5B	5526	0.106783494004352	-0.607387432277776
NA	NA	0.106783494004352	-0.780724375277779
GJB6	10804	0.106783494004352	-0.334193195444443
		0.106783494004352	0.305758106277778
NA	NA	0.106783494004352	0.387314816
NA	NA	0.106783494004352	0.393867486222223
GTF2H1	2965	0.106784624242856	-1.04250206466667
NBPF6///NBPF22P///NBPF4	653149///285622///148545	0.106906490261598	-0.386173055833335
NA	NA	0.106906490261598	-0.30859547827778
NA	NA	0.106906490261598	-0.591329026055555
NA	NA	0.107020311549298	-0.345378670944445
NA	NA	0.107069266958115	-0.379838114555556
NA	NA	0.107078331970351	-0.575663929444446
NA	NA	0.107078331970351	1.15191295266667
NA	NA	0.107122218836639	0.401556139833332
RALGAPA1	253959	0.107142283515257	0.516789089777777
NA	NA	0.107162352057428	-1.25119305805556
NA	NA	0.107181472390328	-0.434685335611112
NA	NA	0.107238958492779	-0.504956429888887
NA	NA	0.107248572628398	0.390211134444443
NA	NA	0.107255064412885	0.544575298277781
NA	NA	0.107279665860887	0.4318396295
LMO2	4005	0.107296794159886	0.520161080166665
NA	NA	0.10730741969984	-0.345741328166667
NA	NA	0.107319289693364	0.403311477888886
NA	NA	0.107370693670391	-0.324397425333335
NA	NA	0.107383289518143	1.12440026511111
NA	NA	0.107388124697018	0.314976856833333
NA	NA	0.107388124697018	-0.538987611166668
TMEM198B///TMEM198B	440104///440104	0.107466739527312	0.719775091722222
NA	NA	0.107639845219664	-0.966211534444445
ARL2BP	23568	0.107801605678239	-0.564692216722222
LOC101928068	101928068	0.107801605678239	-0.450648343611113
		0.107812552585542	0.792410275000001
AGT	183	0.107875726321559	0.390127353499999
NA	NA	0.10788776523009	0.426433114166667
RNPEP	6051	0.108025587275514	-0.386781141055559
EID1	23741	0.108025587275514	0.587259803277782
NA	NA	0.108025587275514	0.926044094388888
DYRK4	8798	0.108025587275514	-0.372753699555555
RSRC2	65117	0.108025587275514	0.425659262555559
NA	NA	0.108025587275514	-0.879525257
NA	NA	0.108057127287901	-0.307468736555555
NA	NA	0.108057127287901	1.28403625394444
		0.108057127287901	-0.487098512611112
NA	NA	0.108133279703129	-0.390130988388889
NA	NA	0.108137053813396	-0.490762225444445
NA	NA	0.108137053813396	-0.416692541
NA	NA	0.108150610629494	0.347409269166667
NA	NA	0.108175225104101	-0.351608249666668
NA	NA	0.10821157688828	0.347997813055555
		0.10821157688828	1.06424972655555
NA	NA	0.108235078099373	1.263477185
NA	NA	0.108241171472934	0.363545047333336
NA	NA	0.108241171472934	-0.421629293277778
NA	NA	0.108241171472934	0.372199679944446
NA	NA	0.108242611096936	-0.48487988938889
TAF5L	27097	0.108253394830168	-0.340880206611111
NA	NA	0.108341167166362	0.398192877666668
PMVK	10654	0.108341167166362	0.656005571722221
AREL1	9870	0.108343886443063	-0.321001903888888
NA	NA	0.1083834654662	-0.907166891555556
NA	NA	0.1083834654662	0.534115501944446
NA	NA	0.108388525724066	-0.592380157722224
NA	NA	0.108410250978075	-0.621287138111112
NA	NA	0.108451609320414	-0.364030492277779
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E47P///OR7E12P///OR7E14P	100506759///389538///219445///92196///26628///10821///10819	0.10849410485027	-0.784326954666668
		0.108727037736103	-0.347310175833333
NA	NA	0.108777245832048	0.622976907722222
NA	NA	0.108777581710419	-0.423374203166667
